,ACC,F1,FDR,FN,FNR,FP,FPR,G,MCC,MODEL,NGENES,NGENES_AFFECTED,NMARKERS,NMARKERS_CAUSAL,NPV,NSAMPLES,PPV,REP,RSS,SIZE,TN,TNR,TP,TPR,TRANS
1,0.99868,0.1951219512195122,0.0,132,0.8918918918918919,0,0.0,0.3287979746107146,0.32858086153840305,Poisson,1000,16,100,8,0.9986797887662026,1000,1.0,3,37.86876217031526,5,99852,1.0,16,0.10810810810810811,none
1,0.99888,0.391304347826087,0.0,112,0.7567567567567568,0,0.0,0.4931969619160719,0.49292059472070665,Binomial,1000,16,100,8,0.9988795966547958,1000,1.0,4,7.6325895208392645,5,99852,1.0,36,0.24324324324324326,none
1,0.9987,0.21686746987951808,0.0,130,0.8783783783783784,0,0.0,0.34874291623145787,0.3485161187792186,NBinomial,1000,16,100,8,0.9986997659578725,1000,1.0,4,24.627105106658497,5,99852,1.0,18,0.12162162162162163,none
1,0.99889,0.4,0.0,111,0.75,0,0.0,0.5,0.4997223201809143,Normal,1000,16,100,8,0.9988895891479848,1000,1.0,4,8.644022834647071,5,99852,1.0,37,0.25,blom
1,0.99885,0.3646408839779005,0.0,115,0.777027027027027,0,0.0,0.4722001408015175,0.47192845793390925,Normal,1000,16,100,8,0.9988496203747237,1000,1.0,4,9.983059219085096,5,99852,1.0,33,0.22297297297297297,boxcox
1,0.99885,0.3646408839779005,0.0,115,0.777027027027027,0,0.0,0.4722001408015175,0.47192845793390925,Normal,1000,16,100,8,0.9988496203747237,1000,1.0,4,12.734838322350136,5,99852,1.0,33,0.22297297297297297,log
1,0.99886,0.37362637362637363,0.0,114,0.7702702702702703,0,0.0,0.4793012932694108,0.4790279206521365,Poisson,1000,16,100,8,0.9988596122681712,1000,1.0,4,6.6012189273338135,5,99852,1.0,34,0.22972972972972974,none
1,0.99901,0.5123152709359606,0.05454545454545454,96,0.6486486486486487,3,3.004446580939791e-05,0.5763564280779145,0.5760389504674375,Binomial,1000,16,100,8,0.9990394717094402,1000,0.9454545454545454,5,2.620127303999361,5,99849,0.9999699555341905,52,0.35135135135135137,none
1,0.99887,0.38251366120218583,0.0,113,0.7635135135135135,0,0.0,0.48629876257963733,0.4860238298618744,NBinomial,1000,16,100,8,0.9988696043615265,1000,1.0,5,4.615172539669587,5,99852,1.0,35,0.23648648648648649,none
1,0.99898,0.4848484848484848,0.04,100,0.6756756756756757,2,2.0029643872931938e-05,0.5579886659703326,0.5576806042577498,Normal,1000,16,100,8,0.9989994997498749,1000,0.96,5,3.8752956552041464,5,99850,0.9999799703561271,48,0.32432432432432434,blom
1,0.99893,0.44559585492227977,0.044444444444444446,105,0.7094594594594594,2,2.0029643872931938e-05,0.5269038125005622,0.5265959592714005,Normal,1000,16,100,8,0.9989495272872793,1000,0.9555555555555556,5,4.124790718681532,5,99850,0.9999799703561271,43,0.2905405405405405,boxcox
1,0.99904,0.5247524752475248,0.018518518518518517,95,0.6418918918918919,1,1.0014821936465969e-05,0.5928545154390549,0.5925590857644559,Normal,1000,16,100,8,0.9990494867228303,1000,0.9814814814814815,5,3.394332981351119,5,99851,0.9999899851780635,53,0.3581081081081081,log
1,0.99888,0.3978494623655914,0.02631578947368421,111,0.75,1,1.0014821936465969e-05,0.4933771910329651,0.49308590224035015,Poisson,1000,16,100,8,0.9988895780396551,1000,0.9736842105263158,5,4.43628982716313,5,99851,0.9999899851780635,37,0.25,none
1,0.99904,0.5247524752475248,0.018518518518518517,95,0.6418918918918919,1,1.0014821936465969e-05,0.5928545154390549,0.5925590857644559,Binomial,1000,16,100,8,0.9990494867228303,1000,0.9814814814814815,6,1.3647387742718522,5,99851,0.9999899851780635,53,0.3581081081081081,none
1,0.99883,0.3463687150837989,0.0,117,0.7905405405405406,0,0.0,0.45766741140205675,0.45739951453558375,NBinomial,1000,16,100,8,0.9988296371875282,1000,1.0,6,5.496166565561678,5,99852,1.0,31,0.20945945945945946,none
1,0.99904,0.5247524752475248,0.018518518518518517,95,0.6418918918918919,1,1.0014821936465969e-05,0.5928545154390549,0.5925590857644559,Normal,1000,16,100,8,0.9990494867228303,1000,0.9814814814814815,6,3.473163257738001,5,99851,0.9999899851780635,53,0.3581081081081081,blom
1,0.99901,0.49746192893401014,0.0,99,0.668918918918919,0,0.0,0.5753964555687505,0.5751114240950549,Normal,1000,16,100,8,0.9990095146621845,1000,1.0,6,3.1501307225462822,5,99852,1.0,49,0.3310810810810811,boxcox
1,0.99902,0.5148514851485149,0.037037037037037035,96,0.6486486486486487,2,2.0029643872931938e-05,0.5816685811854877,0.581361841055747,Normal,1000,16,100,8,0.9990394813199127,1000,0.9629629629629629,6,3.2257881169557616,5,99850,0.9999799703561271,52,0.35135135135135137,log
1,0.99892,0.4255319148936171,0.0,108,0.7297297297297297,0,0.0,0.5198752449100363,0.5195943240403038,Poisson,1000,16,100,8,0.9989195678271309,1000,1.0,6,2.935912965134663,5,99852,1.0,40,0.2702702702702703,none
1,0.99859,0.09032258064516129,0.0,141,0.9527027027027027,0,0.0,0.21747941810042,0.21732603028523312,Binomial,1000,16,100,8,0.9985899012930906,1000,1.0,7,243.81488245846322,5,99852,1.0,7,0.0472972972972973,none
1,0.99855,0.03973509933774835,0.0,145,0.9797297297297297,0,0.0,0.14237369936287486,0.1422704378871281,NBinomial,1000,16,100,8,0.9985499564986949,1000,1.0,7,952.693620926097,5,99852,1.0,3,0.02027027027027027,none
1,0.99858,0.07792207792207792,0.0,142,0.9594594594594594,0,0.0,0.2013468165642073,0.20120380095493143,Normal,1000,16,100,8,0.9985799147948877,1000,1.0,7,394.14276963453653,5,99852,1.0,6,0.04054054054054054,blom
1,0.99858,0.07792207792207792,0.0,142,0.9594594594594594,0,0.0,0.2013468165642073,0.20120380095493143,Normal,1000,16,100,8,0.9985799147948877,1000,1.0,7,397.48736350801306,5,99852,1.0,6,0.04054054054054054,boxcox
1,0.9986,0.10256410256410257,0.0,140,0.9459459459459459,0,0.0,0.23249527748763857,0.23233246076224467,Normal,1000,16,100,8,0.9985998879910393,1000,1.0,7,178.39096478008287,5,99852,1.0,8,0.05405405405405406,log
1,0.9986,0.10256410256410257,0.0,140,0.9459459459459459,0,0.0,0.23249527748763857,0.23233246076224467,Poisson,1000,16,100,8,0.9985998879910393,1000,1.0,7,283.21691102357244,5,99852,1.0,8,0.05405405405405406,none
1,0.9987,0.2261904761904762,0.05,129,0.8716216216216216,1,1.0014821936465969e-05,0.3492269454945587,0.3489760981270338,Binomial,1000,16,100,8,0.9987097419483897,1000,0.95,8,20.403791208361056,5,99851,0.9999899851780635,19,0.12837837837837837,none
1,0.99864,0.15,0.0,136,0.918918918918919,0,0.0,0.2847473987257497,0.2845536813622173,NBinomial,1000,16,100,8,0.9986398367804137,1000,1.0,8,64.06967917176965,5,99852,1.0,12,0.08108108108108109,none
1,0.99868,0.2142857142857143,0.1,130,0.8783783783783784,2,2.0029643872931938e-05,0.3308465799422135,0.3305802763137334,Normal,1000,16,100,8,0.9986997399479896,1000,0.9,8,31.265835615291653,5,99850,0.9999799703561271,18,0.12162162162162163,blom
1,0.99864,0.15,0.0,136,0.918918918918919,0,0.0,0.2847473987257497,0.2845536813622173,Normal,1000,16,100,8,0.9986398367804137,1000,1.0,8,70.60556481606304,5,99852,1.0,12,0.08108108108108109,boxcox
1,0.99878,0.2988505747126437,0.0,122,0.8243243243243243,0,0.0,0.4191368221424547,0.41888100411994683,Normal,1000,16,100,8,0.9987796827175065,1000,1.0,8,13.553562780225027,5,99852,1.0,26,0.17567567567567569,log
1,0.99869,0.2155688622754491,0.05263157894736842,130,0.8783783783783784,1,1.0014821936465969e-05,0.33944142888212137,0.33919444391510367,Poisson,1000,16,100,8,0.9986997529530611,1000,0.9473684210526315,8,22.319559643612433,5,99851,0.9999899851780635,18,0.12162162162162163,none
1,0.99878,0.2988505747126437,0.0,122,0.8243243243243243,0,0.0,0.4191368221424547,0.41888100411994683,Binomial,1000,16,100,8,0.9987796827175065,1000,1.0,9,14.741410680758,5,99852,1.0,26,0.17567567567567569,none
1,0.99873,0.2485207100591716,0.0,127,0.8581081081081081,0,0.0,0.376685401750442,0.37644608025409565,NBinomial,1000,16,100,8,0.9987297332439813,1000,1.0,9,16.845777502676178,5,99852,1.0,21,0.14189189189189189,none
1,0.99883,0.35359116022099446,0.030303030303030304,116,0.7837837837837838,1,1.0014821936465969e-05,0.457891045625714,0.45760639892494237,Normal,1000,16,100,8,0.9988396170736343,1000,0.9696969696969697,9,9.818072725713076,5,99851,0.9999899851780635,32,0.21621621621621623,blom
1,0.99877,0.2971428571428571,0.037037037037037035,122,0.8243243243243243,1,1.0014821936465969e-05,0.4113017981594162,0.41102938493546404,Normal,1000,16,100,8,0.998779670511038,1000,0.9629629629629629,9,13.704404994501422,5,99851,0.9999899851780635,26,0.17567567567567569,boxcox
1,0.9989,0.4148936170212766,0.025,109,0.7364864864864865,1,1.0014821936465969e-05,0.5068783637872855,0.5065852124541487,Normal,1000,16,100,8,0.9989095638255302,1000,0.975,9,6.670241682275637,5,99851,0.9999899851780635,39,0.2635135135135135,log
1,0.99877,0.28901734104046245,0.0,123,0.831081081081081,0,0.0,0.41099746826339323,0.4107445638022397,Poisson,1000,16,100,8,0.9987696924231058,1000,1.0,9,12.575818198066493,5,99852,1.0,25,0.16891891891891891,none
1,,,,0,,0,,,,Binomial,1000,2,100,8,,1000,,1,,1.5,0,,0,,none
1,,,,0,,0,,,,NBinomial,1000,2,100,8,,1000,,1,,1.5,0,,0,,none
1,,,,0,,0,,,,Normal,1000,2,100,8,,1000,,1,,1.5,0,,0,,blom
1,,,,0,,0,,,,Normal,1000,2,100,8,,1000,,1,,1.5,0,,0,,boxcox
1,,,,0,,0,,,,Normal,1000,2,100,8,,1000,,1,,1.5,0,,0,,log
1,,,,0,,0,,,,Poisson,1000,2,100,8,,1000,,1,,1.5,0,,0,,none
1,,,,0,,0,,,,Binomial,1000,2,100,8,,1000,,10,,1.5,0,,0,,none
1,,,,0,,0,,,,NBinomial,1000,2,100,8,,1000,,10,,1.5,0,,0,,none
1,,,,0,,0,,,,Normal,1000,2,100,8,,1000,,10,,1.5,0,,0,,blom
1,,,,0,,0,,,,Normal,1000,2,100,8,,1000,,10,,1.5,0,,0,,boxcox
1,,,,0,,0,,,,Normal,1000,2,100,8,,1000,,10,,1.5,0,,0,,log
1,,,,0,,0,,,,Poisson,1000,2,100,8,,1000,,10,,1.5,0,,0,,none
1,,,,0,,0,,,,Binomial,1000,2,100,8,,1000,,2,,1.5,0,,0,,none
1,,,,0,,0,,,,NBinomial,1000,2,100,8,,1000,,2,,1.5,0,,0,,none
1,,,,0,,0,,,,Normal,1000,2,100,8,,1000,,2,,1.5,0,,0,,blom
1,,,,0,,0,,,,Normal,1000,2,100,8,,1000,,2,,1.5,0,,0,,boxcox
1,,,,0,,0,,,,Normal,1000,2,100,8,,1000,,2,,1.5,0,,0,,log
1,,,,0,,0,,,,Poisson,1000,2,100,8,,1000,,2,,1.5,0,,0,,none
1,,,,0,,0,,,,Binomial,1000,2,100,8,,1000,,3,,1.5,0,,0,,none
1,,,,0,,0,,,,NBinomial,1000,2,100,8,,1000,,3,,1.5,0,,0,,none
1,,,,0,,0,,,,Normal,1000,2,100,8,,1000,,3,,1.5,0,,0,,blom
1,,,,0,,0,,,,Normal,1000,2,100,8,,1000,,3,,1.5,0,,0,,boxcox
1,,,,0,,0,,,,Normal,1000,2,100,8,,1000,,3,,1.5,0,,0,,log
1,,,,0,,0,,,,Poisson,1000,2,100,8,,1000,,3,,1.5,0,,0,,none
1,,,,0,,0,,,,Binomial,1000,2,100,8,,1000,,4,,1.5,0,,0,,none
1,,,,0,,0,,,,NBinomial,1000,2,100,8,,1000,,4,,1.5,0,,0,,none
1,,,,0,,0,,,,Normal,1000,2,100,8,,1000,,4,,1.5,0,,0,,blom
1,,,,0,,0,,,,Normal,1000,2,100,8,,1000,,4,,1.5,0,,0,,boxcox
1,,,,0,,0,,,,Normal,1000,2,100,8,,1000,,4,,1.5,0,,0,,log
1,,,,0,,0,,,,Poisson,1000,2,100,8,,1000,,4,,1.5,0,,0,,none
1,,,,0,,0,,,,Binomial,1000,2,100,8,,1000,,5,,1.5,0,,0,,none
1,,,,0,,0,,,,NBinomial,1000,2,100,8,,1000,,5,,1.5,0,,0,,none
1,,,,0,,0,,,,Normal,1000,2,100,8,,1000,,5,,1.5,0,,0,,blom
1,,,,0,,0,,,,Normal,1000,2,100,8,,1000,,5,,1.5,0,,0,,boxcox
1,,,,0,,0,,,,Normal,1000,2,100,8,,1000,,5,,1.5,0,,0,,log
1,,,,0,,0,,,,Poisson,1000,2,100,8,,1000,,5,,1.5,0,,0,,none
1,,,,0,,0,,,,Binomial,1000,2,100,8,,1000,,6,,1.5,0,,0,,none
1,,,,0,,0,,,,NBinomial,1000,2,100,8,,1000,,6,,1.5,0,,0,,none
1,,,,0,,0,,,,Normal,1000,2,100,8,,1000,,6,,1.5,0,,0,,blom
1,,,,0,,0,,,,Normal,1000,2,100,8,,1000,,6,,1.5,0,,0,,boxcox
1,,,,0,,0,,,,Normal,1000,2,100,8,,1000,,6,,1.5,0,,0,,log
1,,,,0,,0,,,,Poisson,1000,2,100,8,,1000,,6,,1.5,0,,0,,none
1,,,,0,,0,,,,Binomial,1000,2,100,8,,1000,,7,,1.5,0,,0,,none
1,,,,0,,0,,,,NBinomial,1000,2,100,8,,1000,,7,,1.5,0,,0,,none
1,,,,0,,0,,,,Normal,1000,2,100,8,,1000,,7,,1.5,0,,0,,blom
1,,,,0,,0,,,,Normal,1000,2,100,8,,1000,,7,,1.5,0,,0,,boxcox
1,,,,0,,0,,,,Normal,1000,2,100,8,,1000,,7,,1.5,0,,0,,log
1,,,,0,,0,,,,Poisson,1000,2,100,8,,1000,,7,,1.5,0,,0,,none
1,,,,0,,0,,,,Binomial,1000,2,100,8,,1000,,8,,1.5,0,,0,,none
1,,,,0,,0,,,,NBinomial,1000,2,100,8,,1000,,8,,1.5,0,,0,,none
1,,,,0,,0,,,,Normal,1000,2,100,8,,1000,,8,,1.5,0,,0,,blom
1,,,,0,,0,,,,Normal,1000,2,100,8,,1000,,8,,1.5,0,,0,,boxcox
1,,,,0,,0,,,,Normal,1000,2,100,8,,1000,,8,,1.5,0,,0,,log
1,,,,0,,0,,,,Poisson,1000,2,100,8,,1000,,8,,1.5,0,,0,,none
1,,,,0,,0,,,,Binomial,1000,2,100,8,,1000,,9,,1.5,0,,0,,none
1,,,,0,,0,,,,NBinomial,1000,2,100,8,,1000,,9,,1.5,0,,0,,none
1,,,,0,,0,,,,Normal,1000,2,100,8,,1000,,9,,1.5,0,,0,,blom
1,,,,0,,0,,,,Normal,1000,2,100,8,,1000,,9,,1.5,0,,0,,boxcox
1,,,,0,,0,,,,Normal,1000,2,100,8,,1000,,9,,1.5,0,,0,,log
1,,,,0,,0,,,,Poisson,1000,2,100,8,,1000,,9,,1.5,0,,0,,none
1,,,,0,,0,,,,Binomial,1000,2,100,8,,1000,,1,,2,0,,0,,none
1,,,,0,,0,,,,NBinomial,1000,2,100,8,,1000,,1,,2,0,,0,,none
1,,,,0,,0,,,,Normal,1000,2,100,8,,1000,,1,,2,0,,0,,blom
1,,,,0,,0,,,,Normal,1000,2,100,8,,1000,,1,,2,0,,0,,boxcox
1,,,,0,,0,,,,Normal,1000,2,100,8,,1000,,1,,2,0,,0,,log
1,,,,0,,0,,,,Poisson,1000,2,100,8,,1000,,1,,2,0,,0,,none
1,,,,0,,0,,,,Binomial,1000,2,100,8,,1000,,10,,2,0,,0,,none
1,,,,0,,0,,,,NBinomial,1000,2,100,8,,1000,,10,,2,0,,0,,none
1,,,,0,,0,,,,Normal,1000,2,100,8,,1000,,10,,2,0,,0,,blom
1,,,,0,,0,,,,Normal,1000,2,100,8,,1000,,10,,2,0,,0,,boxcox
1,,,,0,,0,,,,Normal,1000,2,100,8,,1000,,10,,2,0,,0,,log
1,,,,0,,0,,,,Poisson,1000,2,100,8,,1000,,10,,2,0,,0,,none
1,,,,0,,0,,,,Binomial,1000,2,100,8,,1000,,2,,2,0,,0,,none
1,,,,0,,0,,,,NBinomial,1000,2,100,8,,1000,,2,,2,0,,0,,none
1,,,,0,,0,,,,Normal,1000,2,100,8,,1000,,2,,2,0,,0,,blom
1,,,,0,,0,,,,Normal,1000,2,100,8,,1000,,2,,2,0,,0,,boxcox
1,,,,0,,0,,,,Normal,1000,2,100,8,,1000,,2,,2,0,,0,,log
1,,,,0,,0,,,,Poisson,1000,2,100,8,,1000,,2,,2,0,,0,,none
1,,,,0,,0,,,,Binomial,1000,2,100,8,,1000,,3,,2,0,,0,,none
1,,,,0,,0,,,,NBinomial,1000,2,100,8,,1000,,3,,2,0,,0,,none
1,,,,0,,0,,,,Normal,1000,2,100,8,,1000,,3,,2,0,,0,,blom
1,,,,0,,0,,,,Normal,1000,2,100,8,,1000,,3,,2,0,,0,,boxcox
1,,,,0,,0,,,,Normal,1000,2,100,8,,1000,,3,,2,0,,0,,log
1,,,,0,,0,,,,Poisson,1000,2,100,8,,1000,,3,,2,0,,0,,none
1,,,,0,,0,,,,Binomial,1000,2,100,8,,1000,,4,,2,0,,0,,none
1,,,,0,,0,,,,NBinomial,1000,2,100,8,,1000,,4,,2,0,,0,,none
1,,,,0,,0,,,,Normal,1000,2,100,8,,1000,,4,,2,0,,0,,blom
1,,,,0,,0,,,,Normal,1000,2,100,8,,1000,,4,,2,0,,0,,boxcox
1,,,,0,,0,,,,Normal,1000,2,100,8,,1000,,4,,2,0,,0,,log
1,,,,0,,0,,,,Poisson,1000,2,100,8,,1000,,4,,2,0,,0,,none
1,,,,0,,0,,,,Binomial,1000,2,100,8,,1000,,5,,2,0,,0,,none
1,,,,0,,0,,,,NBinomial,1000,2,100,8,,1000,,5,,2,0,,0,,none
1,,,,0,,0,,,,Normal,1000,2,100,8,,1000,,5,,2,0,,0,,blom
1,,,,0,,0,,,,Normal,1000,2,100,8,,1000,,5,,2,0,,0,,boxcox
1,,,,0,,0,,,,Normal,1000,2,100,8,,1000,,5,,2,0,,0,,log
1,,,,0,,0,,,,Poisson,1000,2,100,8,,1000,,5,,2,0,,0,,none
1,,,,0,,0,,,,Binomial,1000,2,100,8,,1000,,6,,2,0,,0,,none
1,,,,0,,0,,,,NBinomial,1000,2,100,8,,1000,,6,,2,0,,0,,none
1,,,,0,,0,,,,Normal,1000,2,100,8,,1000,,6,,2,0,,0,,blom
1,,,,0,,0,,,,Normal,1000,2,100,8,,1000,,6,,2,0,,0,,boxcox
1,,,,0,,0,,,,Normal,1000,2,100,8,,1000,,6,,2,0,,0,,log
1,,,,0,,0,,,,Poisson,1000,2,100,8,,1000,,6,,2,0,,0,,none
1,,,,0,,0,,,,Binomial,1000,2,100,8,,1000,,7,,2,0,,0,,none
1,,,,0,,0,,,,NBinomial,1000,2,100,8,,1000,,7,,2,0,,0,,none
1,,,,0,,0,,,,Normal,1000,2,100,8,,1000,,7,,2,0,,0,,blom
1,,,,0,,0,,,,Normal,1000,2,100,8,,1000,,7,,2,0,,0,,boxcox
1,,,,0,,0,,,,Normal,1000,2,100,8,,1000,,7,,2,0,,0,,log
1,,,,0,,0,,,,Poisson,1000,2,100,8,,1000,,7,,2,0,,0,,none
1,,,,0,,0,,,,Binomial,1000,2,100,8,,1000,,8,,2,0,,0,,none
1,,,,0,,0,,,,NBinomial,1000,2,100,8,,1000,,8,,2,0,,0,,none
1,,,,0,,0,,,,Normal,1000,2,100,8,,1000,,8,,2,0,,0,,blom
1,,,,0,,0,,,,Normal,1000,2,100,8,,1000,,8,,2,0,,0,,boxcox
1,,,,0,,0,,,,Normal,1000,2,100,8,,1000,,8,,2,0,,0,,log
1,,,,0,,0,,,,Poisson,1000,2,100,8,,1000,,8,,2,0,,0,,none
1,,,,0,,0,,,,Binomial,1000,2,100,8,,1000,,9,,2,0,,0,,none
1,,,,0,,0,,,,NBinomial,1000,2,100,8,,1000,,9,,2,0,,0,,none
1,,,,0,,0,,,,Normal,1000,2,100,8,,1000,,9,,2,0,,0,,blom
1,,,,0,,0,,,,Normal,1000,2,100,8,,1000,,9,,2,0,,0,,boxcox
1,,,,0,,0,,,,Normal,1000,2,100,8,,1000,,9,,2,0,,0,,log
1,,,,0,,0,,,,Poisson,1000,2,100,8,,1000,,9,,2,0,,0,,none
1,,,,0,,0,,,,Binomial,1000,2,100,8,,1000,,1,,3,0,,0,,none
1,,,,0,,0,,,,NBinomial,1000,2,100,8,,1000,,1,,3,0,,0,,none
1,0.99965,0.05405405405405406,0.0,35,0.9722222222222222,0,0.0,0.16666666666666666,0.16663749715574933,Normal,1000,2,100,8,0.999649996499965,1000,1.0,1,421.4363417439975,3,99964,1.0,1,0.027777777777777776,blom
1,,,,0,,0,,,,Normal,1000,2,100,8,,1000,,1,,3,0,,0,,boxcox
1,,,,0,,0,,,,Normal,1000,2,100,8,,1000,,1,,3,0,,0,,log
1,,,,0,,0,,,,Poisson,1000,2,100,8,,1000,,1,,3,0,,0,,none
1,,,,0,,0,,,,Binomial,1000,2,100,8,,1000,,10,,3,0,,0,,none
1,,,,0,,0,,,,NBinomial,1000,2,100,8,,1000,,10,,3,0,,0,,none
1,,,,0,,0,,,,Normal,1000,2,100,8,,1000,,10,,3,0,,0,,blom
1,,,,0,,0,,,,Normal,1000,2,100,8,,1000,,10,,3,0,,0,,boxcox
1,,,,0,,0,,,,Normal,1000,2,100,8,,1000,,10,,3,0,,0,,log
1,,,,0,,0,,,,Poisson,1000,2,100,8,,1000,,10,,3,0,,0,,none
1,,,,0,,0,,,,Binomial,1000,2,100,8,,1000,,2,,3,0,,0,,none
1,,,,0,,0,,,,NBinomial,1000,2,100,8,,1000,,2,,3,0,,0,,none
1,,,,0,,0,,,,Normal,1000,2,100,8,,1000,,2,,3,0,,0,,blom
1,,,,0,,0,,,,Normal,1000,2,100,8,,1000,,2,,3,0,,0,,boxcox
1,,,,0,,0,,,,Normal,1000,2,100,8,,1000,,2,,3,0,,0,,log
1,,,,0,,0,,,,Poisson,1000,2,100,8,,1000,,2,,3,0,,0,,none
1,,,,0,,0,,,,Binomial,1000,2,100,8,,1000,,3,,3,0,,0,,none
1,,,,0,,0,,,,NBinomial,1000,2,100,8,,1000,,3,,3,0,,0,,none
1,,,,0,,0,,,,Normal,1000,2,100,8,,1000,,3,,3,0,,0,,blom
1,,,,0,,0,,,,Normal,1000,2,100,8,,1000,,3,,3,0,,0,,boxcox
1,,,,0,,0,,,,Normal,1000,2,100,8,,1000,,3,,3,0,,0,,log
1,,,,0,,0,,,,Poisson,1000,2,100,8,,1000,,3,,3,0,,0,,none
1,,,,0,,0,,,,Binomial,1000,2,100,8,,1000,,4,,3,0,,0,,none
1,,,,0,,0,,,,NBinomial,1000,2,100,8,,1000,,4,,3,0,,0,,none
1,,,,0,,0,,,,Normal,1000,2,100,8,,1000,,4,,3,0,,0,,blom
1,,,,0,,0,,,,Normal,1000,2,100,8,,1000,,4,,3,0,,0,,boxcox
1,,,,0,,0,,,,Normal,1000,2,100,8,,1000,,4,,3,0,,0,,log
1,,,,0,,0,,,,Poisson,1000,2,100,8,,1000,,4,,3,0,,0,,none
1,,,,0,,0,,,,Binomial,1000,2,100,8,,1000,,5,,3,0,,0,,none
1,,,,0,,0,,,,NBinomial,1000,2,100,8,,1000,,5,,3,0,,0,,none
1,,,,0,,0,,,,Normal,1000,2,100,8,,1000,,5,,3,0,,0,,blom
1,,,,0,,0,,,,Normal,1000,2,100,8,,1000,,5,,3,0,,0,,boxcox
1,,,,0,,0,,,,Normal,1000,2,100,8,,1000,,5,,3,0,,0,,log
1,,,,0,,0,,,,Poisson,1000,2,100,8,,1000,,5,,3,0,,0,,none
1,,,,0,,0,,,,Binomial,1000,2,100,8,,1000,,6,,3,0,,0,,none
1,,,,0,,0,,,,NBinomial,1000,2,100,8,,1000,,6,,3,0,,0,,none
1,,,,0,,0,,,,Normal,1000,2,100,8,,1000,,6,,3,0,,0,,blom
1,,,,0,,0,,,,Normal,1000,2,100,8,,1000,,6,,3,0,,0,,boxcox
1,,,,0,,0,,,,Normal,1000,2,100,8,,1000,,6,,3,0,,0,,log
1,,,,0,,0,,,,Poisson,1000,2,100,8,,1000,,6,,3,0,,0,,none
1,,,,0,,0,,,,Binomial,1000,2,100,8,,1000,,7,,3,0,,0,,none
1,,,,0,,0,,,,NBinomial,1000,2,100,8,,1000,,7,,3,0,,0,,none
1,,,,0,,0,,,,Normal,1000,2,100,8,,1000,,7,,3,0,,0,,blom
1,,,,0,,0,,,,Normal,1000,2,100,8,,1000,,7,,3,0,,0,,boxcox
1,,,,0,,0,,,,Normal,1000,2,100,8,,1000,,7,,3,0,,0,,log
1,,,,0,,0,,,,Poisson,1000,2,100,8,,1000,,7,,3,0,,0,,none
1,,,,0,,0,,,,Binomial,1000,2,100,8,,1000,,8,,3,0,,0,,none
1,,,,0,,0,,,,NBinomial,1000,2,100,8,,1000,,8,,3,0,,0,,none
1,,,,0,,0,,,,Normal,1000,2,100,8,,1000,,8,,3,0,,0,,blom
1,,,,0,,0,,,,Normal,1000,2,100,8,,1000,,8,,3,0,,0,,boxcox
1,,,,0,,0,,,,Normal,1000,2,100,8,,1000,,8,,3,0,,0,,log
1,,,,0,,0,,,,Poisson,1000,2,100,8,,1000,,8,,3,0,,0,,none
1,,,,0,,0,,,,Binomial,1000,2,100,8,,1000,,9,,3,0,,0,,none
1,,,,0,,0,,,,NBinomial,1000,2,100,8,,1000,,9,,3,0,,0,,none
1,,,,0,,0,,,,Normal,1000,2,100,8,,1000,,9,,3,0,,0,,blom
1,,,,0,,0,,,,Normal,1000,2,100,8,,1000,,9,,3,0,,0,,boxcox
1,,,,0,,0,,,,Normal,1000,2,100,8,,1000,,9,,3,0,,0,,log
1,,,,0,,0,,,,Poisson,1000,2,100,8,,1000,,9,,3,0,,0,,none
1,,,,0,,0,,,,Binomial,1000,2,100,8,,1000,,1,,5,0,,0,,none
1,0.99965,0.05405405405405406,0.0,35,0.9722222222222222,0,0.0,0.16666666666666666,0.16663749715574933,NBinomial,1000,2,100,8,0.999649996499965,1000,1.0,1,531.9011448828323,5,99964,1.0,1,0.027777777777777776,none
1,0.99965,0.05405405405405406,0.0,35,0.9722222222222222,0,0.0,0.16666666666666666,0.16663749715574933,Normal,1000,2,100,8,0.999649996499965,1000,1.0,1,531.9011448828323,5,99964,1.0,1,0.027777777777777776,blom
1,,,,0,,0,,,,Normal,1000,2,100,8,,1000,,1,,5,0,,0,,boxcox
1,0.99965,0.05405405405405406,0.0,35,0.9722222222222222,0,0.0,0.16666666666666666,0.16663749715574933,Normal,1000,2,100,8,0.999649996499965,1000,1.0,1,531.9011448828323,5,99964,1.0,1,0.027777777777777776,log
1,,,,0,,0,,,,Poisson,1000,2,100,8,,1000,,1,,5,0,,0,,none
1,,,,0,,0,,,,Binomial,1000,2,100,8,,1000,,10,,5,0,,0,,none
1,,,,0,,0,,,,NBinomial,1000,2,100,8,,1000,,10,,5,0,,0,,none
1,,,,0,,0,,,,Normal,1000,2,100,8,,1000,,10,,5,0,,0,,blom
1,,,,0,,0,,,,Normal,1000,2,100,8,,1000,,10,,5,0,,0,,boxcox
1,,,,0,,0,,,,Normal,1000,2,100,8,,1000,,10,,5,0,,0,,log
1,,,,0,,0,,,,Poisson,1000,2,100,8,,1000,,10,,5,0,,0,,none
1,,,,0,,0,,,,Binomial,1000,2,100,8,,1000,,2,,5,0,,0,,none
1,,,,0,,0,,,,NBinomial,1000,2,100,8,,1000,,2,,5,0,,0,,none
1,,,,0,,0,,,,Normal,1000,2,100,8,,1000,,2,,5,0,,0,,blom
1,,,,0,,0,,,,Normal,1000,2,100,8,,1000,,2,,5,0,,0,,boxcox
